Date.Full,Show.Name,Show.Type,Statistics.Attendance,Statistics.Performances
8/11/1996,Rent,Musical,9560,8
8/11/1996,Show Boat,Musical,12638,8
8/11/1996,Smokey Joe'S Cafe,Musical,8338,8
8/11/1996,Sunset Boulevard,Musical,12412,8
8/11/1996,The King And I 96,Musical,10268,8
8/11/1996,The Phantom Of The Opera,Musical,13021,8
8/11/1996,Victor/Victoria,Musical,9123,8
8/18/1996,A Funny Thing Happened On The Way To The Forum,Musical,11104,8
8/18/1996,Beauty And The Beast,Musical,12929,8
8/18/1996,Big,Musical,9198,8
8/18/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8475,8
8/18/1996,Cats,Musical,11361,8
8/18/1996,Grease,Musical,8128,8
8/18/1996,Les Miserables,Musical,11159,8
8/18/1996,Miss Saigon,Musical,13625,8
8/18/1996,Rent,Musical,9560,8
8/18/1996,Show Boat,Musical,13188,8
8/18/1996,Smokey Joe'S Cafe,Musical,8556,8
8/18/1996,Sunset Boulevard,Musical,13506,8
8/18/1996,The King And I 96,Musical,10193,8
8/18/1996,The Phantom Of The Opera,Musical,13080,8
8/18/1996,Victor/Victoria,Musical,8849,8
8/25/1996,A Funny Thing Happened On The Way To The Forum,Musical,10227,8
8/25/1996,Beauty And The Beast,Musical,12268,8
8/25/1996,Big,Musical,8769,8
8/25/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8463,8
8/25/1996,Cats,Musical,10346,8
8/25/1996,Grease,Musical,7545,8
8/25/1996,Les Miserables,Musical,11103,8
8/25/1996,Miss Saigon,Musical,13059,8
8/25/1996,Rent,Musical,9560,8
8/25/1996,Show Boat,Musical,12395,8
8/25/1996,Smokey Joe'S Cafe,Musical,7800,8
8/25/1996,Sunset Boulevard,Musical,13128,8
8/25/1996,The King And I 96,Musical,10091,8
8/25/1996,The Phantom Of The Opera,Musical,12980,8
8/25/1996,Victor/Victoria,Musical,9524,8
9/1/1996,A Funny Thing Happened On The Way To The Forum,Musical,9657,8
9/1/1996,Beauty And The Beast,Musical,11676,8
9/1/1996,Big,Musical,8988,8
9/1/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8438,8
9/1/1996,Cats,Musical,9761,8
9/1/1996,Grease,Musical,7173,8
9/1/1996,Les Miserables,Musical,11107,8
9/1/1996,Miss Saigon,Musical,12782,8
9/1/1996,Rent,Musical,9560,8
9/1/1996,Show Boat,Musical,12633,8
9/1/1996,Smokey Joe'S Cafe,Musical,7996,8
9/1/1996,Sunset Boulevard,Musical,13094,8
9/1/1996,The King And I 96,Musical,9781,8
9/1/1996,The Phantom Of The Opera,Musical,12670,8
9/1/1996,Victor/Victoria,Musical,10496,8
9/8/1996,A Funny Thing Happened On The Way To The Forum,Musical,4526,8
9/8/1996,Beauty And The Beast,Musical,10380,8
9/8/1996,Big,Musical,6217,8
9/8/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8002,8
9/8/1996,Cats,Musical,7323,8
9/8/1996,Grease,Musical,4308,8
9/8/1996,Les Miserables,Musical,4138,8
9/8/1996,Miss Saigon,Musical,10617,8
9/8/1996,Rent,Musical,9560,8
9/8/1996,Show Boat,Musical,8919,8
9/8/1996,Smokey Joe'S Cafe,Musical,5260,8
9/8/1996,Sunset Boulevard,Musical,9152,8
9/8/1996,The King And I 96,Musical,8086,8
9/8/1996,The Phantom Of The Opera,Musical,11463,8
9/8/1996,Victor/Victoria,Musical,9029,8
9/15/1996,A Funny Thing Happened On The Way To The Forum,Musical,7843,8
9/15/1996,Beauty And The Beast,Musical,10251,8
9/15/1996,Big,Musical,5233,8
9/15/1996,"Bring In Da Noise, Bring In Da Funk",Musical,7929,8
9/15/1996,Cats,Musical,8184,8
9/15/1996,Grease,Musical,5066,8
9/15/1996,Les Miserables,Musical,9412,8
9/15/1996,Miss Saigon,Musical,11381,8
9/15/1996,Rent,Musical,9560,8
9/15/1996,Show Boat,Musical,10846,8
9/15/1996,Smokey Joe'S Cafe,Musical,6050,8
9/15/1996,Sunset Boulevard,Musical,10463,8
9/15/1996,The King And I 96,Musical,8153,8
9/15/1996,The Phantom Of The Opera,Musical,11651,8
9/15/1996,Victor/Victoria,Musical,10533,8
9/22/1996,A Funny Thing Happened On The Way To The Forum,Musical,9457,8
9/22/1996,Beauty And The Beast,Musical,10910,8
9/22/1996,Big,Musical,5675,8
9/22/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8105,8
9/22/1996,Cats,Musical,8248,8
9/22/1996,Grease,Musical,5738,8
9/22/1996,Les Miserables,Musical,9326,8
9/22/1996,Miss Saigon,Musical,11105,8
9/22/1996,Rent,Musical,9560,8
9/22/1996,Show Boat,Musical,10780,8
9/22/1996,Smokey Joe'S Cafe,Musical,6402,8
9/22/1996,Sunset Boulevard,Musical,10348,7
9/22/1996,The King And I 96,Musical,8498,8
9/22/1996,The Phantom Of The Opera,Musical,12252,8
9/22/1996,Victor/Victoria,Musical,11634,8
9/29/1996,A Funny Thing Happened On The Way To The Forum,Musical,9481,8
9/29/1996,Beauty And The Beast,Musical,10985,8
9/29/1996,Big,Musical,6606,8
9/29/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8173,8
9/29/1996,Cats,Musical,8469,8
9/29/1996,Grease,Musical,5567,8
9/29/1996,Les Miserables,Musical,9568,8
9/29/1996,Miss Saigon,Musical,11660,8
9/29/1996,Rent,Musical,9560,8
9/29/1996,Show Boat,Musical,10859,8
9/29/1996,Smokey Joe'S Cafe,Musical,6887,8
9/29/1996,Sunset Boulevard,Musical,11162,8
9/29/1996,The King And I 96,Musical,8538,8
9/29/1996,The Phantom Of The Opera,Musical,12344,8
9/29/1996,Victor/Victoria,Musical,11424,8
10/6/1996,A Funny Thing Happened On The Way To The Forum,Musical,10127,8
10/6/1996,Beauty And The Beast,Musical,11253,8
10/6/1996,Big,Musical,7525,8
10/6/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8401,8
10/6/1996,Cats,Musical,8335,8
10/6/1996,Grease,Musical,5725,8
10/6/1996,Les Miserables,Musical,10144,8
10/6/1996,Miss Saigon,Musical,12243,8
10/6/1996,Rent,Musical,9560,8
10/6/1996,Show Boat,Musical,11479,8
10/6/1996,Smokey Joe'S Cafe,Musical,7376,8
10/6/1996,Sunset Boulevard,Musical,11851,8
10/6/1996,The King And I 96,Musical,8737,8
10/6/1996,The Phantom Of The Opera,Musical,12140,8
10/6/1996,Victor/Victoria,Musical,10682,8
10/13/1996,A Funny Thing Happened On The Way To The Forum,Musical,10994,8
10/13/1996,Beauty And The Beast,Musical,12221,8
10/13/1996,Big,Musical,8425,8
10/13/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8582,8
10/13/1996,Cats,Musical,9010,8
10/13/1996,Grease,Musical,6876,8
10/13/1996,Les Miserables,Musical,10119,8
10/13/1996,Miss Saigon,Musical,12728,8
10/13/1996,Rent,Musical,9560,8
10/13/1996,Show Boat,Musical,11871,8
10/13/1996,Smokey Joe'S Cafe,Musical,7472,8
10/13/1996,Sunset Boulevard,Musical,11585,8
10/13/1996,The King And I 96,Musical,9070,8
10/13/1996,The Phantom Of The Opera,Musical,12524,8
10/13/1996,Victor/Victoria,Musical,10025,8
10/20/1996,A Funny Thing Happened On The Way To The Forum,Musical,11625,8
10/20/1996,Beauty And The Beast,Musical,12495,8
10/20/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8611,8
10/20/1996,Cats,Musical,9538,8
10/20/1996,Grease,Musical,6916,8
10/20/1996,Les Miserables,Musical,10631,8
10/20/1996,Miss Saigon,Musical,13040,8
10/20/1996,Rent,Musical,9560,8
10/20/1996,Show Boat,Musical,12775,8
10/20/1996,Smokey Joe'S Cafe,Musical,7682,8
10/20/1996,Sunset Boulevard,Musical,12422,8
10/20/1996,The King And I 96,Musical,9344,8
10/20/1996,The Phantom Of The Opera,Musical,12777,8
10/20/1996,Victor/Victoria,Musical,11151,8
10/27/1996,A Funny Thing Happened On The Way To The Forum,Musical,10898,8
10/27/1996,Beauty And The Beast,Musical,11519,8
10/27/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8556,8
10/27/1996,Cats,Musical,8582,8
10/27/1996,Chicago,Musical,6060,0
10/27/1996,Grease,Musical,6334,8
10/27/1996,Les Miserables,Musical,10424,8
10/27/1996,Miss Saigon,Musical,12918,8
10/27/1996,Rent,Musical,9560,8
10/27/1996,Show Boat,Musical,11227,8
10/27/1996,Smokey Joe'S Cafe,Musical,7868,8
10/27/1996,Sunset Boulevard,Musical,12040,8
10/27/1996,The King And I 96,Musical,9460,8
10/27/1996,The Phantom Of The Opera,Musical,12216,8
10/27/1996,Victor/Victoria,Musical,10174,8
11/3/1996,A Funny Thing Happened On The Way To The Forum,Musical,9400,8
11/3/1996,Beauty And The Beast,Musical,10532,8
11/3/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8262,8
11/3/1996,Cats,Musical,8109,8
11/3/1996,Chicago,Musical,8481,0
11/3/1996,Grease,Musical,5735,8
11/3/1996,Les Miserables,Musical,9860,8
11/3/1996,Miss Saigon,Musical,10869,8
11/3/1996,Rent,Musical,9560,8
11/3/1996,Show Boat,Musical,9916,8
11/3/1996,Smokey Joe'S Cafe,Musical,7428,8
11/3/1996,Sunset Boulevard,Musical,10116,8
11/3/1996,The King And I 96,Musical,8151,8
11/3/1996,The Phantom Of The Opera,Musical,11135,8
11/3/1996,Victor/Victoria,Musical,8843,8
11/10/1996,A Funny Thing Happened On The Way To The Forum,Musical,10763,8
11/10/1996,Beauty And The Beast,Musical,11648,8
11/10/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8409,8
11/10/1996,Cats,Musical,8553,8
11/10/1996,Chicago,Musical,8332,0
11/10/1996,Grease,Musical,6631,8
11/10/1996,Juan Darien,Musical,3203,0
11/10/1996,Les Miserables,Musical,10579,8
11/10/1996,Miss Saigon,Musical,11737,8
11/10/1996,Rent,Musical,9560,8
11/10/1996,Show Boat,Musical,11804,8
11/10/1996,Smokey Joe'S Cafe,Musical,7428,8
11/10/1996,Sunset Boulevard,Musical,9925,8
11/10/1996,The King And I 96,Musical,8193,8
11/10/1996,The Phantom Of The Opera,Musical,11605,8
11/10/1996,Victor/Victoria,Musical,8912,8
11/17/1996,A Funny Thing Happened On The Way To The Forum,Musical,11114,8
11/17/1996,Beauty And The Beast,Musical,10678,8
11/17/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8457,8
11/17/1996,Cats,Musical,7872,8
11/17/1996,Chicago,Musical,7788,5
11/17/1996,Grease,Musical,6335,8
11/17/1996,Juan Darien,Musical,5041,0
11/17/1996,Les Miserables,Musical,9738,8
11/17/1996,Miss Saigon,Musical,11927,8
11/17/1996,Rent,Musical,9560,8
11/17/1996,Show Boat,Musical,11968,8
11/17/1996,Smokey Joe'S Cafe,Musical,7495,8
11/17/1996,Sunset Boulevard,Musical,10249,8
11/17/1996,The King And I 96,Musical,8444,8
11/17/1996,The Phantom Of The Opera,Musical,11698,8
11/17/1996,Victor/Victoria,Musical,10085,8
11/24/1996,A Funny Thing Happened On The Way To The Forum,Musical,11057,8
11/24/1996,Beauty And The Beast,Musical,10089,8
11/24/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8600,8
11/24/1996,Cats,Musical,7513,8
11/24/1996,Chicago,Musical,10571,8
11/24/1996,Grease,Musical,6186,8
11/24/1996,Juan Darien,Musical,4991,1
11/24/1996,Les Miserables,Musical,10276,8
11/24/1996,Miss Saigon,Musical,11468,8
11/24/1996,Once Upon A Mattress,Musical,5377,0
11/24/1996,Rent,Musical,9560,8
11/24/1996,Show Boat,Musical,10368,8
11/24/1996,Smokey Joe'S Cafe,Musical,7290,8
11/24/1996,Sunset Boulevard,Musical,10044,8
11/24/1996,The King And I 96,Musical,8591,8
11/24/1996,The Phantom Of The Opera,Musical,11463,8
11/24/1996,Victor/Victoria,Musical,8401,7
12/1/1996,A Funny Thing Happened On The Way To The Forum,Musical,12747,8
12/1/1996,Beauty And The Beast,Musical,12785,8
12/1/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8690,8
12/1/1996,Cats,Musical,9950,8
12/1/1996,Chicago,Musical,10952,8
12/1/1996,Grease,Musical,8069,8
12/1/1996,Juan Darien,Musical,4215,8
12/1/1996,Les Miserables,Musical,11194,8
12/1/1996,Miss Saigon,Musical,12568,8
12/1/1996,Once Upon A Mattress,Musical,5889,0
12/1/1996,Rent,Musical,9560,8
12/1/1996,Show Boat,Musical,12134,8
12/1/1996,Smokey Joe'S Cafe,Musical,8734,8
12/1/1996,Sunset Boulevard,Musical,12426,8
12/1/1996,The King And I 96,Musical,10450,8
12/1/1996,The Phantom Of The Opera,Musical,13080,8
12/1/1996,Victor/Victoria,Musical,8636,8
12/8/1996,A Funny Thing Happened On The Way To The Forum,Musical,11745,8
12/8/1996,Beauty And The Beast,Musical,12581,8
12/8/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8523,8
12/8/1996,Cats,Musical,10249,8
12/8/1996,Chicago,Musical,10952,8
12/8/1996,Grease,Musical,6933,8
12/8/1996,Juan Darien,Musical,4850,8
12/8/1996,Les Miserables,Musical,10012,8
12/8/1996,Miss Saigon,Musical,11579,8
12/8/1996,Once Upon A Mattress,Musical,5389,0
12/8/1996,Rent,Musical,9560,8
12/8/1996,Show Boat,Musical,12434,8
12/8/1996,Smokey Joe'S Cafe,Musical,7877,8
12/8/1996,Sunset Boulevard,Musical,11520,8
12/8/1996,The King And I 96,Musical,9867,8
12/8/1996,The Phantom Of The Opera,Musical,12622,8
12/8/1996,Victor/Victoria,Musical,10187,8
12/15/1996,A Funny Thing Happened On The Way To The Forum,Musical,11799,8
12/15/1996,Beauty And The Beast,Musical,12326,8
12/15/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8508,8
12/15/1996,Cats,Musical,10177,8
12/15/1996,Chicago,Musical,10941,8
12/15/1996,Grease,Musical,6862,8
12/15/1996,Juan Darien,Musical,5797,8
12/15/1996,Les Miserables,Musical,8691,7
12/15/1996,Miss Saigon,Musical,11693,8
12/15/1996,Once Upon A Mattress,Musical,5529,0
12/15/1996,Rent,Musical,9560,8
12/15/1996,Show Boat,Musical,11457,8
12/15/1996,Smokey Joe'S Cafe,Musical,8168,8
12/15/1996,Sunset Boulevard,Musical,11160,8
12/15/1996,The King And I 96,Musical,9758,8
12/15/1996,The Phantom Of The Opera,Musical,12617,8
12/15/1996,Victor/Victoria,Musical,10653,8
12/22/1996,A Funny Thing Happened On The Way To The Forum,Musical,10893,8
12/22/1996,Beauty And The Beast,Musical,12480,8
12/22/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8500,8
12/22/1996,Cats,Musical,10665,8
12/22/1996,Chicago,Musical,10930,8
12/22/1996,Grease,Musical,5682,8
12/22/1996,Juan Darien,Musical,5149,8
12/22/1996,Les Miserables,Musical,10275,8
12/22/1996,Miss Saigon,Musical,10093,8
12/22/1996,Once Upon A Mattress,Musical,5343,4
12/22/1996,Rent,Musical,9560,8
12/22/1996,Show Boat,Musical,9492,8
12/22/1996,Smokey Joe'S Cafe,Musical,7037,8
12/22/1996,Sunset Boulevard,Musical,8876,8
12/22/1996,The King And I 96,Musical,8756,8
12/22/1996,The Phantom Of The Opera,Musical,12333,8
12/22/1996,Victor/Victoria,Musical,7273,8
12/29/1996,A Funny Thing Happened On The Way To The Forum,Musical,12685,8
12/29/1996,Beauty And The Beast,Musical,14016,8
12/29/1996,"Bring In Da Noise, Bring In Da Funk",Musical,8718,8
12/29/1996,Cats,Musical,13219,9
12/29/1996,Chicago,Musical,10952,8
12/29/1996,Grease,Musical,9836,9
12/29/1996,Juan Darien,Musical,4638,8
12/29/1996,Les Miserables,Musical,11293,8
12/29/1996,Miss Saigon,Musical,13350,8
12/29/1996,Once Upon A Mattress,Musical,8386,8
12/29/1996,Rent,Musical,9560,8
12/29/1996,Show Boat,Musical,15363,9
12/29/1996,Smokey Joe'S Cafe,Musical,8707,8
12/29/1996,Sunset Boulevard,Musical,12851,8
12/29/1996,The King And I 96,Musical,10688,8
12/29/1996,The Phantom Of The Opera,Musical,13080,8
12/29/1996,Victor/Victoria,Musical,10972,8
1/5/1997,A Funny Thing Happened On The Way To The Forum,Musical,11737,8
1/5/1997,Beauty And The Beast,Musical,13821,8
1/5/1997,"Bring In Da Noise, Bring In Da Funk",Musical,8723,8
1/5/1997,Cats,Musical,11153,8
1/5/1997,Chicago,Musical,10952,8
1/5/1997,Grease,Musical,8451,8
1/5/1997,Juan Darien,Musical,6237,8
1/5/1997,Les Miserables,Musical,11149,8
1/5/1997,Miss Saigon,Musical,12954,8
1/5/1997,Once Upon A Mattress,Musical,8655,8
1/5/1997,Rent,Musical,9560,8
1/5/1997,Show Boat,Musical,12735,8
1/5/1997,Smokey Joe'S Cafe,Musical,8134,8
1/5/1997,Sunset Boulevard,Musical,12931,8
1/5/1997,The King And I 96,Musical,10215,8
1/5/1997,The Phantom Of The Opera,Musical,13080,8
1/5/1997,Victor/Victoria,Musical,9232,8
1/12/1997,A Funny Thing Happened On The Way To The Forum,Musical,11292,8
1/12/1997,Beauty And The Beast,Musical,11100,8
1/12/1997,"Bring In Da Noise, Bring In Da Funk",Musical,8308,8
1/12/1997,Cats,Musical,9087,8
1/12/1997,Chicago,Musical,10865,8
1/12/1997,Grease,Musical,7908,8
1/12/1997,Les Miserables,Musical,9736,8
1/12/1997,Miss Saigon,Musical,9416,8
1/12/1997,Once Upon A Mattress,Musical,6093,8
1/12/1997,Rent,Musical,9560,8
1/12/1997,Smokey Joe'S Cafe,Musical,8278,8
1/12/1997,Sunset Boulevard,Musical,10562,8
1/12/1997,The King And I 96,Musical,8637,8
1/12/1997,The Phantom Of The Opera,Musical,11898,8
1/12/1997,Victor/Victoria,Musical,12288,8
1/19/1997,A Funny Thing Happened On The Way To The Forum,Musical,11309,8
1/19/1997,Beauty And The Beast,Musical,11053,8
1/19/1997,"Bring In Da Noise, Bring In Da Funk",Musical,6433,8
1/19/1997,Cats,Musical,9382,8
1/19/1997,Chicago,Musical,10800,8
1/19/1997,Grease,Musical,8147,8
1/19/1997,Les Miserables,Musical,11060,8
1/19/1997,Miss Saigon,Musical,12719,8
1/19/1997,Once Upon A Mattress,Musical,5843,8
1/19/1997,Rent,Musical,9560,8
1/19/1997,Smokey Joe'S Cafe,Musical,8972,8
1/19/1997,Sunset Boulevard,Musical,9823,8
1/19/1997,The King And I 96,Musical,8184,8
1/19/1997,The Phantom Of The Opera,Musical,12199,8
1/19/1997,Victor/Victoria,Musical,12447,8
1/26/1997,A Funny Thing Happened On The Way To The Forum,Musical,11004,8
1/26/1997,Beauty And The Beast,Musical,9768,8
1/26/1997,"Bring In Da Noise, Bring In Da Funk",Musical,7610,8
1/26/1997,Cats,Musical,7589,8
1/26/1997,Chicago,Musical,10869,8
1/26/1997,Grease,Musical,7964,8
1/26/1997,Les Miserables,Musical,10942,8
1/26/1997,Miss Saigon,Musical,11941,8
1/26/1997,Once Upon A Mattress,Musical,5640,8
1/26/1997,Rent,Musical,9560,8
1/26/1997,Smokey Joe'S Cafe,Musical,8733,8
1/26/1997,Sunset Boulevard,Musical,10484,8
1/26/1997,The King And I 96,Musical,7630,8
1/26/1997,The Phantom Of The Opera,Musical,11064,8
1/26/1997,Victor/Victoria,Musical,12313,8
2/2/1997,A Funny Thing Happened On The Way To The Forum,Musical,11351,8
2/2/1997,Beauty And The Beast,Musical,11376,8
2/2/1997,"Bring In Da Noise, Bring In Da Funk",Musical,7967,8
2/2/1997,Cats,Musical,8152,8
2/2/1997,Chicago,Musical,10757,8
2/2/1997,Grease,Musical,8077,8
2/2/1997,Les Miserables,Musical,10845,8
2/2/1997,Miss Saigon,Musical,11613,8
2/2/1997,Once Upon A Mattress,Musical,7489,8
2/2/1997,Rent,Musical,9560,8
2/2/1997,Smokey Joe'S Cafe,Musical,8927,8
2/2/1997,Sunset Boulevard,Musical,10243,8
2/2/1997,The King And I 96,Musical,9213,8
2/2/1997,The Phantom Of The Opera,Musical,11455,8
2/2/1997,Victor/Victoria,Musical,10524,8
2/9/1997,A Funny Thing Happened On The Way To The Forum,Musical,11678,8
2/9/1997,Beauty And The Beast,Musical,10456,8
2/9/1997,"Bring In Da Noise, Bring In Da Funk",Musical,7674,8
2/9/1997,Cats,Musical,7042,8
2/9/1997,Chicago,Musical,10874,8
2/9/1997,Grease,Musical,7493,8
2/9/1997,Les Miserables,Musical,11230,8
2/9/1997,Miss Saigon,Musical,10620,8
2/9/1997,Once Upon A Mattress,Musical,5441,8
2/9/1997,Rent,Musical,9560,8
2/9/1997,Smokey Joe'S Cafe,Musical,8692,8
2/9/1997,Sunset Boulevard,Musical,9111,8
2/9/1997,The King And I 96,Musical,7618,8
2/9/1997,The Phantom Of The Opera,Musical,10622,8
2/9/1997,Victor/Victoria,Musical,7603,8
2/16/1997,A Funny Thing Happened On The Way To The Forum,Musical,10262,8
2/16/1997,Beauty And The Beast,Musical,12159,8
2/16/1997,"Bring In Da Noise, Bring In Da Funk",Musical,8159,8
2/16/1997,Cats,Musical,9194,8
2/16/1997,Chicago,Musical,8765,6
2/16/1997,Grease,Musical,7772,8
2/16/1997,Les Miserables,Musical,11277,8
2/16/1997,Miss Saigon,Musical,11574,8
2/16/1997,Once Upon A Mattress,Musical,6480,8
2/16/1997,Rent,Musical,9560,8
2/16/1997,Smokey Joe'S Cafe,Musical,8964,8
2/16/1997,Sunset Boulevard,Musical,10119,8
2/16/1997,The King And I 96,Musical,9095,8
2/16/1997,The Phantom Of The Opera,Musical,12285,8
2/16/1997,Victor/Victoria,Musical,11153,8
2/23/1997,A Funny Thing Happened On The Way To The Forum,Musical,11230,8
2/23/1997,Beauty And The Beast,Musical,11999,8
2/23/1997,"Bring In Da Noise, Bring In Da Funk",Musical,8525,8
2/23/1997,Cats,Musical,10724,8
2/23/1997,Chicago,Musical,11558,8
2/23/1997,Grease,Musical,8858,8
2/23/1997,Les Miserables,Musical,11276,8
2/23/1997,Miss Saigon,Musical,12395,8
2/23/1997,Once Upon A Mattress,Musical,7610,8
2/23/1997,Rent,Musical,9560,8
2/23/1997,Smokey Joe'S Cafe,Musical,8858,8
2/23/1997,Sunset Boulevard,Musical,10679,8
2/23/1997,The King And I 96,Musical,9732,8
2/23/1997,The Phantom Of The Opera,Musical,13080,8
2/23/1997,Victor/Victoria,Musical,10387,8
3/2/1997,A Funny Thing Happened On The Way To The Forum,Musical,9398,8
3/2/1997,Beauty And The Beast,Musical,9369,8
3/2/1997,"Bring In Da Noise, Bring In Da Funk",Musical,7255,7
3/2/1997,Cats,Musical,7271,8
3/2/1997,Chicago,Musical,11376,8
3/2/1997,Les Miserables,Musical,9825,7
3/2/1997,Miss Saigon,Musical,10677,8
3/2/1997,Once Upon A Mattress,Musical,5223,8
3/2/1997,Rent,Musical,9560,8
3/2/1997,Smokey Joe'S Cafe,Musical,8612,8
3/2/1997,Sunset Boulevard,Musical,10134,8
3/2/1997,The King And I 96,Musical,8599,8
3/2/1997,The Phantom Of The Opera,Musical,12226,8
3/2/1997,Victor/Victoria,Musical,9062,8
3/9/1997,A Funny Thing Happened On The Way To The Forum,Musical,8207,8
3/9/1997,Beauty And The Beast,Musical,11538,8
3/9/1997,"Bring In Da Noise, Bring In Da Funk",Musical,8236,8
3/9/1997,Cats,Musical,8983,8
3/9/1997,Chicago,Musical,11406,8
3/9/1997,Les Miserables,Musical,5544,4
3/9/1997,Miss Saigon,Musical,11700,8
3/9/1997,Once Upon A Mattress,Musical,5909,8
3/9/1997,Play On!,Musical,7100,0
3/9/1997,Rent,Musical,9560,8
3/9/1997,Smokey Joe'S Cafe,Musical,9290,8
3/9/1997,Sunset Boulevard,Musical,11158,8
3/9/1997,The King And I 96,Musical,9325,8
3/9/1997,The Phantom Of The Opera,Musical,12801,8
3/9/1997,Victor/Victoria,Musical,10068,8
3/16/1997,A Funny Thing Happened On The Way To The Forum,Musical,10242,8
3/16/1997,Annie,Musical,6342,0
3/16/1997,Beauty And The Beast,Musical,11800,8
3/16/1997,"Bring In Da Noise, Bring In Da Funk",Musical,8533,8
3/16/1997,Cats,Musical,10057,8
3/16/1997,Chicago,Musical,11753,8
3/16/1997,Dream: The Johnny Mercer Musical,Musical,3496,0
3/16/1997,Les Miserables,Musical,8166,8
3/16/1997,Miss Saigon,Musical,10835,8
3/16/1997,Once Upon A Mattress,Musical,6496,8
3/16/1997,Play On!,Musical,6696,0
3/16/1997,Rent,Musical,9560,8
3/16/1997,Smokey Joe'S Cafe,Musical,9602,8
3/16/1997,Sunset Boulevard,Musical,9992,8
3/16/1997,The King And I 96,Musical,10005,8
3/16/1997,The Phantom Of The Opera,Musical,11449,8
3/16/1997,Victor/Victoria,Musical,9543,8
3/23/1997,A Funny Thing Happened On The Way To The Forum,Musical,10881,8
3/23/1997,Annie,Musical,9534,0
3/23/1997,Beauty And The Beast,Musical,11626,8
3/23/1997,"Bring In Da Noise, Bring In Da Funk",Musical,8496,8
3/23/1997,Cats,Musical,9170,8
3/23/1997,Chicago,Musical,11775,8
3/23/1997,Dream: The Johnny Mercer Musical,Musical,6030,0
3/23/1997,Jekyll & Hyde,Musical,4188,0
3/23/1997,Les Miserables,Musical,11022,8
3/23/1997,Miss Saigon,Musical,11122,8
3/23/1997,Once Upon A Mattress,Musical,7288,8
3/23/1997,Play On!,Musical,6755,5
3/23/1997,Rent,Musical,9560,8
3/23/1997,Smokey Joe'S Cafe,Musical,8737,8
3/23/1997,Sunset Boulevard,Musical,11666,8
3/23/1997,The King And I 96,Musical,10017,8
3/23/1997,The Phantom Of The Opera,Musical,12393,8
3/23/1997,Victor/Victoria,Musical,7415,8
3/30/1997,A Funny Thing Happened On The Way To The Forum,Musical,12569,8
